key_resp_3.keys,key_resp_3.rt,key_resp_7.keys,key_resp_7.rt,key_resp_2.keys,key_resp_2.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.rt,slider_2.response,slider_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran
2,4.9267,space,58.1714,2,19.7765,4.967750815,14.3747,0,0,0,4,1,stim/fof_g.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,,,,,,,,,
,,,,4,11.32,3.990746704,1.9653,0,1,1,0,1,stim/pof_g.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,,,,,,,,,
,,,,4,12.1331,3.955764775,1.4494,0,2,2,2,1,stim/peuf_g.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,,,,,,,,,
,,,,3,7.7855,3.99324574,2.2433,0,3,3,1,1,stim/pief_g.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,,,,,,,,,
,,,,2,10.8773,1.032249323,4.1107,0,4,4,3,1,stim/p_schwa_g.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,,,,,,,,,
,,,,2,7.199,1.924296276,1.2843,0,5,5,7,1,stim/f_schwa_g.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,,,,,,,,,
,,,,3,5.2841,3.998242897,1.4786,0,6,6,5,1,stim/fief_g.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,,,,,,,,,
,,,,4,9.3177,4.02572909,1.6072,0,7,7,6,1,stim/feuf_g.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,,,,,,,,,
,,,,1,6.8553,2.029242976,1.1841,1,0,8,2,1,stim/peuf_g.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,,,,,,,,,
,,,,3,3.7657,3.855815232,1.244,1,1,9,1,1,stim/pief_g.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,,,,,,,,,
,,,,4,6.3512,2.993753051,1.264,1,2,10,6,1,stim/feuf_g.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,,,,,,,,,
,,,,2,3.5553,4.010736704,1.4631,1,3,11,0,1,stim/pof_g.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,,,,,,,,,
,,,,3,6.1506,3.985749547,1.8372,1,4,12,5,1,stim/fief_g.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,,,,,,,,,
,,,,2,4.0177,3.011244244,1.8528,1,5,13,7,1,stim/f_schwa_g.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,,,,,,,,,
,,,,2,3.2054,3.008745436,1.1004,1,6,14,3,1,stim/p_schwa_g.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,,,,,,,,,
,,,,2,3.9064,3.978253354,1.9945,1,7,15,4,1,stim/fof_g.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,,,,,,,,,
,,,,2,5.8262,4.003240511,2.1365,2,0,16,3,1,stim/p_schwa_g.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,,,,,,,,,
,,,,7,5.7361,3.99324574,2.2173,2,1,17,5,1,stim/fief_g.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,,,,,,,,,
,,,,1,12.423,2.996251858,2.5778,2,2,18,2,1,stim/peuf_g.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,,,,,,,,,
,,,,2,4.5696,3.968258125,1.2929,2,3,19,4,1,stim/fof_g.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,,,,,,,,,
,,,,2,4.2214,3.968258125,0.9054,2,4,20,0,1,stim/pof_g.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,,,,,,,,,
,,,,7,8.0459,3.968258125,1.1189,2,5,21,1,1,stim/pief_g.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,,,,,,,,,
,,,,1,6.1017,2.971264472,2.3283,2,6,22,7,1,stim/f_schwa_g.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,,,,,,,,,
,,,,6,5.1997,3.978253354,1.5977,2,7,23,6,1,stim/feuf_g.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,,,,,,,,,
,,,,2,2.6718,3.978253354,0.9093,3,0,24,7,1,stim/f_schwa_g.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,,,,,,,,,
,,,,3,5.4523,3.978253354,0.8112,3,1,25,5,1,stim/fief_g.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,,,,,,,,,
,,,,1,5.3032,3.998242897,0.7963,3,2,26,2,1,stim/peuf_g.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,,,,,,,,,
,,,,1,4.3931,4.04571909,1.148,3,3,27,6,1,stim/feuf_g.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,,,,,,,,,
,,,,2,5.3408,3.97325574,1.2824,3,4,28,0,1,stim/pof_g.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,,,,,,,,,
,,,,3,4.0914,3.97325574,1.2175,3,5,29,1,1,stim/pief_g.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,,,,,,,,,
,,,,2,4.3515,4.040721476,0.8988,3,6,30,4,1,stim/fof_g.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,,,,,,,,,
,,,,2,7.5384,1.012259437,2.763,3,7,31,3,1,stim/p_schwa_g.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,,,,,,,,,
,,,,6,5.0386,4.015734319,1.3558,4,0,32,2,1,stim/peuf_g.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,,,,,,,,,
,,,,4,3.3067,4.015734319,0.7359,4,1,33,4,1,stim/fof_g.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,,,,,,,,,
,,,,2,4.3698,3.965759547,1.1076,4,2,34,7,1,stim/f_schwa_g.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,,,,,,,,,
,,,,6,4.3194,4.04571909,1.8527,4,3,35,6,1,stim/feuf_g.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,,,,,,,,,
,,,,3,4.1014,4.013235283,1.5194,4,4,36,1,1,stim/pief_g.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,,,,,,,,,
,,,,2,4.2317,3.988248125,1.0542,4,5,37,0,1,stim/pof_g.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,,,,,,,,,
,,,,7,6.7697,4.028227668,1.3017,4,6,38,5,1,stim/fief_g.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,,,,,,,,,
,,,,2,8.2701,4.028227668,0.6809,4,7,39,3,1,stim/p_schwa_g.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,,,,,,,,,
,,,,,,,,,,,,,stim/feuf_f.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,space,6.0086,6,14.3014,4.020731475,0.9837,0,0,0,6,1
,,,,,,,,,,,,,stim/f_schwa_f.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,2,3.9725,4.033225283,1.1638,0,1,1,7,1
,,,,,,,,,,,,,stim/fif_f.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,7,9.2901,4.033225283,0.7283,0,2,2,5,1
,,,,,,,,,,,,,stim/peuf_f.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,4,15.2074,4.020731475,1.3462,0,3,3,2,1
,,,,,,,,,,,,,stim/pif_f.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,3,4.4895,4.003240511,0.912,0,4,4,1,1
,,,,,,,,,,,,,stim/p_schwa_f.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,2,22.9027,1.981767012,0.874,0,5,5,3,1
,,,,,,,,,,,,,stim/pof_f.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,5,7.6059,3.935774775,1.6448,0,6,6,0,1
,,,,,,,,,,,,,stim/fof_f.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,5,3.7846,3.990746704,1.0551,0,7,7,4,1
,,,,,,,,,,,,,stim/pof_f.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,5,3.2025,3.990746704,0.4783,1,0,8,0,1
,,,,,,,,,,,,,stim/feuf_f.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,4,6.4323,3.990746704,0.6551,1,1,9,6,1
,,,,,,,,,,,,,stim/pif_f.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,3,3.4094,4.950259393,1.1345,1,2,10,1,1
,,,,,,,,,,,,,stim/fif_f.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,7,2.7557,4.947760814,0.755,1,3,11,5,1
,,,,,,,,,,,,,stim/f_schwa_f.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,1,9.2088,3.94077239,1.6608,1,4,12,7,1
,,,,,,,,,,,,,stim/p_schwa_f.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,1,3.8275,3.925780004,0.4799,1,5,13,3,1
,,,,,,,,,,,,,stim/peuf_f.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,6,8.555,3.980751933,1.3949,1,6,14,2,1
,,,,,,,,,,,,,stim/fof_f.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,1,6.7572,4.947760814,2.1309,1,7,15,4,1
,,,,,,,,,,,,,stim/feuf_f.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,6,5.136,4.947760814,0.637,2,0,16,6,1
,,,,,,,,,,,,,stim/pif_f.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,3,4.3544,4.035723861,1.505,2,1,17,1,1
,,,,,,,,,,,,,stim/p_schwa_f.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,1,14.8356,3.148674523,8.2826,2,2,18,3,1
,,,,,,,,,,,,,stim/peuf_f.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,6,4.5857,3.148674523,0.7363,2,3,19,2,1
,,,,,,,,,,,,,stim/pof_f.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,1,9.1742,4.093194826,2.1263,2,4,20,0,1
,,,,,,,,,,,,,stim/fof_f.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,1,2.5898,4.093194826,0.4218,2,5,21,4,1
,,,,,,,,,,,,,stim/fif_f.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,7,6.8389,4.093194826,0.6269,2,6,22,5,1
,,,,,,,,,,,,,stim/f_schwa_f.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,1,3.1703,4.180650562,0.6216,2,7,23,7,1
,,,,,,,,,,,,,stim/p_schwa_f.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,1,2.4036,4.180650562,0.541,3,0,24,3,1
,,,,,,,,,,,,,stim/pif_f.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,7,3.7361,4.180650562,0.3305,3,1,25,1,1
,,,,,,,,,,,,,stim/feuf_f.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,4,4.8027,4.240620105,0.8072,3,2,26,6,1
,,,,,,,,,,,,,stim/fif_f.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,7,3.6499,4.295592034,0.6444,3,3,27,5,1
,,,,,,,,,,,,,stim/pof_f.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,1,6.4376,4.295592034,0.5229,3,4,28,0,1
,,,,,,,,,,,,,stim/fof_f.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,1,2.8668,4.333072998,0.4538,3,5,29,4,1
,,,,,,,,,,,,,stim/f_schwa_f.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,2,12.0235,4.000741933,0.8759,3,6,30,7,1
,,,,,,,,,,,,,stim/peuf_f.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,6,5.9178,3.99324574,0.8456,3,7,31,2,1
,,,,,,,,,,,,,stim/pif_f.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,7,5.0044,3.953265739,1.2106,4,0,32,1,1
,,,,,,,,,,,,,stim/p_schwa_f.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,2,4.5927,3.953265739,0.5167,4,1,33,3,1
,,,,,,,,,,,,,stim/f_schwa_f.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,2,1.9143,3.953265739,0.3872,4,2,34,7,1
,,,,,,,,,,,,,stim/peuf_f.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,6,7.491,3.953265739,0.5143,4,3,35,2,1
,,,,,,,,,,,,,stim/fif_f.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,7,4.9658,3.953265739,0.7304,4,4,36,5,1
,,,,,,,,,,,,,stim/fof_f.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,4,3.3929,3.953265739,0.4208,4,5,37,4,1
,,,,,,,,,,,,,stim/feuf_f.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,4,3.8909,3.953265739,0.3934,4,6,38,6,1
,,,,,,,,,,,,,stim/pof_f.wav,613a3379edee9c64f31e9b23,001,2022-03-18_10h17.27.597,span_vct,2021.2.3,Win32,59.82292414,,,2,4.3893,3.953265739,0.4196,4,7,39,0,1
