key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_trial.keys,key_resp_trial.corr,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,stim1,stim2,distance,isCorrect,key_resp_trial.rt
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,0,0,1,11,60,10,1,stim/Step_2.wav,stim/Step_4.wav,-2,1,0.8071
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,0,0,1,12,61,42,1,stim/Step_7.wav,stim/Step_1.wav,6,1,0.8694
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,0,0,1,13,62,19,1,stim/Step_3.wav,stim/Step_6.wav,-3,1,1.087
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,1,1,1,14,63,47,1,stim/Step_7.wav,stim/Step_6.wav,1,1,0.7036
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,0,0,1,15,64,6,1,stim/Step_1.wav,stim/Step_7.wav,-6,1,1.0236
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,0,0,1,16,65,20,1,stim/Step_3.wav,stim/Step_7.wav,-4,1,2.2063
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,0,0,1,17,66,41,1,stim/Step_6.wav,stim/Step_7.wav,-1,1,1.4582
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,0,1,1,18,67,24,1,stim/Step_4.wav,stim/Step_4.wav,0,0,0.8012
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,0,0,1,19,68,7,1,stim/Step_2.wav,stim/Step_1.wav,1,1,1.0023
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,0,1,1,20,69,16,1,stim/Step_3.wav,stim/Step_3.wav,0,0,0.9687
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,1,0,1,21,70,8,1,stim/Step_2.wav,stim/Step_2.wav,0,0,0.6523
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,0,0,1,22,71,44,1,stim/Step_7.wav,stim/Step_3.wav,4,1,0.8401
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,1,1,1,23,72,34,1,stim/Step_5.wav,stim/Step_7.wav,-2,1,0.6921
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,0,0,1,24,73,4,1,stim/Step_1.wav,stim/Step_5.wav,-4,1,1.0355
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,0,0,1,25,74,45,1,stim/Step_7.wav,stim/Step_4.wav,3,1,0.7779
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,0,0,1,26,75,11,1,stim/Step_2.wav,stim/Step_5.wav,-3,1,0.8324
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,1,0,1,27,76,32,1,stim/Step_5.wav,stim/Step_5.wav,0,0,0.8012
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,1,0,1,28,77,0,1,stim/Step_1.wav,stim/Step_1.wav,0,0,0.7703
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,1,1,1,29,78,21,1,stim/Step_4.wav,stim/Step_1.wav,3,1,0.7149
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,0,0,1,30,79,35,1,stim/Step_6.wav,stim/Step_1.wav,5,1,0.7702
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,0,0,1,31,80,13,1,stim/Step_2.wav,stim/Step_7.wav,-5,1,0.8185
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,0,0,1,32,81,31,1,stim/Step_5.wav,stim/Step_4.wav,1,1,0.9887
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,0,0,1,33,82,38,1,stim/Step_6.wav,stim/Step_4.wav,2,1,1.0845
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,0,0,1,34,83,5,1,stim/Step_1.wav,stim/Step_6.wav,-5,1,0.6275
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,0,0,1,35,84,36,1,stim/Step_6.wav,stim/Step_2.wav,4,1,0.8021
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,1,0,1,36,85,48,1,stim/Step_7.wav,stim/Step_7.wav,0,0,0.7845
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,1,1,1,37,86,33,1,stim/Step_5.wav,stim/Step_6.wav,-1,1,0.8047
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,1,1,1,38,87,18,1,stim/Step_3.wav,stim/Step_5.wav,-2,1,0.6185
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,1,0,1,39,88,40,1,stim/Step_6.wav,stim/Step_6.wav,0,0,0.9346
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,0,0,1,40,89,27,1,stim/Step_4.wav,stim/Step_7.wav,-3,1,0.6011
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,1,1,1,41,90,14,1,stim/Step_3.wav,stim/Step_1.wav,2,1,0.9793
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,0,0,1,42,91,28,1,stim/Step_5.wav,stim/Step_1.wav,4,1,0.9307
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,0,0,1,43,92,15,1,stim/Step_3.wav,stim/Step_2.wav,1,1,1.0883
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,0,0,1,44,93,3,1,stim/Step_1.wav,stim/Step_4.wav,-3,1,0.9078
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,0,0,1,45,94,46,1,stim/Step_7.wav,stim/Step_5.wav,2,1,1.1184
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,0,0,1,46,95,26,1,stim/Step_4.wav,stim/Step_6.wav,-2,1,0.9681
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,1,1,1,47,96,23,1,stim/Step_4.wav,stim/Step_3.wav,1,1,0.9794
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,1,1,1,48,97,30,1,stim/Step_5.wav,stim/Step_3.wav,2,1,0.7032
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,1,1,2,0,98,9,1,stim/Step_2.wav,stim/Step_3.wav,-1,1,1.3183
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,1,1,2,1,99,14,1,stim/Step_3.wav,stim/Step_1.wav,2,1,0.9016
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,0,0,2,2,100,18,1,stim/Step_3.wav,stim/Step_5.wav,-2,1,0.8124
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,1,0,2,3,101,16,1,stim/Step_3.wav,stim/Step_3.wav,0,0,1.2347
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,0,0,2,4,102,35,1,stim/Step_6.wav,stim/Step_1.wav,5,1,0.6141
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,1,0,2,5,103,40,1,stim/Step_6.wav,stim/Step_6.wav,0,0,0.8848
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,0,0,2,6,104,20,1,stim/Step_3.wav,stim/Step_7.wav,-4,1,1.118
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,1,1,2,7,105,33,1,stim/Step_5.wav,stim/Step_6.wav,-1,1,1.1514
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,1,1,2,8,106,41,1,stim/Step_6.wav,stim/Step_7.wav,-1,1,0.7343
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,1,0,2,9,107,24,1,stim/Step_4.wav,stim/Step_4.wav,0,0,0.9887
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,0,0,2,10,108,4,1,stim/Step_1.wav,stim/Step_5.wav,-4,1,0.7156
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,1,0,2,11,109,0,1,stim/Step_1.wav,stim/Step_1.wav,0,0,0.9226
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,1,1,2,12,110,7,1,stim/Step_2.wav,stim/Step_1.wav,1,1,1.0524
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,1,1,2,13,111,15,1,stim/Step_3.wav,stim/Step_2.wav,1,1,0.9521
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,1,1,2,14,112,31,1,stim/Step_5.wav,stim/Step_4.wav,1,1,1.0936
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,1,1,2,15,113,1,1,stim/Step_1.wav,stim/Step_2.wav,-1,1,1.304
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,0,0,2,16,114,11,1,stim/Step_2.wav,stim/Step_5.wav,-3,1,0.8714
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,1,1,2,17,115,17,1,stim/Step_3.wav,stim/Step_4.wav,-1,1,1.0684
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,1,1,2,18,116,38,1,stim/Step_6.wav,stim/Step_4.wav,2,1,1.0854
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,0,0,2,19,117,37,1,stim/Step_6.wav,stim/Step_3.wav,3,1,0.8527
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,1,1,2,20,118,34,1,stim/Step_5.wav,stim/Step_7.wav,-2,1,0.8178
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,1,0,2,21,119,32,1,stim/Step_5.wav,stim/Step_5.wav,0,0,1.0126
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,0,0,2,22,120,6,1,stim/Step_1.wav,stim/Step_7.wav,-6,1,0.7292
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,1,1,2,23,121,39,1,stim/Step_6.wav,stim/Step_5.wav,1,1,0.8579
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,0,0,2,24,122,5,1,stim/Step_1.wav,stim/Step_6.wav,-5,1,0.9819
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,0,0,2,25,123,46,1,stim/Step_7.wav,stim/Step_5.wav,2,1,0.9927
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,0,0,2,26,124,21,1,stim/Step_4.wav,stim/Step_1.wav,3,1,1.0725
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,0,0,2,27,125,45,1,stim/Step_7.wav,stim/Step_4.wav,3,1,1.1075
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,0,0,2,28,126,26,1,stim/Step_4.wav,stim/Step_6.wav,-2,1,0.8345
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,1,1,2,29,127,3,1,stim/Step_1.wav,stim/Step_4.wav,-3,1,1.2486
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,1,1,2,30,128,30,1,stim/Step_5.wav,stim/Step_3.wav,2,1,0.8265
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,0,0,2,31,129,43,1,stim/Step_7.wav,stim/Step_2.wav,5,1,0.6952
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,1,1,2,32,130,22,1,stim/Step_4.wav,stim/Step_2.wav,2,1,1.251
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,0,0,2,33,131,13,1,stim/Step_2.wav,stim/Step_7.wav,-5,1,0.9486
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,1,1,2,34,132,2,1,stim/Step_1.wav,stim/Step_3.wav,-2,1,1.1393
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,0,0,2,35,133,27,1,stim/Step_4.wav,stim/Step_7.wav,-3,1,1.0029
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,0,0,2,36,134,19,1,stim/Step_3.wav,stim/Step_6.wav,-3,1,1.5589
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,1,1,2,37,135,23,1,stim/Step_4.wav,stim/Step_3.wav,1,1,1.0609
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,0,0,2,38,136,42,1,stim/Step_7.wav,stim/Step_1.wav,6,1,0.8884
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,0,0,2,39,137,28,1,stim/Step_5.wav,stim/Step_1.wav,4,1,1.0723
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,1,1,2,40,138,10,1,stim/Step_2.wav,stim/Step_4.wav,-2,1,1.602
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,0,0,2,41,139,44,1,stim/Step_7.wav,stim/Step_3.wav,4,1,0.8788
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,0,1,2,42,140,8,1,stim/Step_2.wav,stim/Step_2.wav,0,0,1.1181
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,0,0,2,43,141,12,1,stim/Step_2.wav,stim/Step_6.wav,-4,1,0.9679
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,1,1,2,44,142,47,1,stim/Step_7.wav,stim/Step_6.wav,1,1,1.0849
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,0,0,2,45,143,36,1,stim/Step_6.wav,stim/Step_2.wav,4,1,1.1555
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,0,0,2,46,144,25,1,stim/Step_4.wav,stim/Step_5.wav,-1,1,1.0098
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,1,0,2,47,145,48,1,stim/Step_7.wav,stim/Step_7.wav,0,0,1.0347
,,,,,,,,,,,,5dc86f46292aaa5da9d04d55,001,2022-03-09_15h12.05.501,vct_new,2021.2.3,Win32,59.85873339,0,0,2,48,146,29,1,stim/Step_5.wav,stim/Step_2.wav,3,1,0.9221
